id,retweet_count,favorite_count,followers_count,friends_count,user_verified,label,combined_text
676870737932742656,0.07105987249736154,-0.027197536104779492,1.7417621781077042,-0.07570917645339177,1.0,1.0,"Plumber suing car dealership for $1M after truck he traded in ends up in hands of ISIS:[SEP]ABC[SEP]All the news and information you need to see, curated by the @ABC News team. Watch full ABC News broadcasts on @Hulu:[SEP]New York City / Worldwide"
520244836084228096,-0.06688785900430867,-0.1361243151026482,0.7904405379714021,-0.0396597855780531,1.0,1.0,A penis spray-painted on a $2.5 million Bugatti was just for a prank video.[SEP]mashable[SEP]Mashable is for superfans. We're not for the casually curious. Obsess with us.[SEP]
626770498328895488,0.3083299706802343,0.06399697654459896,-0.30965170533587444,0.09482109041827022,0.0,1.0,Translucent butterfly - beautiful! '[SEP]Inmoodx9[SEP]feelings you can relate to[SEP]
538408710084001793,3.0617666914535713,0.9734089221314562,-0.23948220802584502,-0.02445244928517045,1.0,0.0,A pregnant woman has lost her eye after being shot with bean bag by police in Ferguson:[SEP]TheSource[SEP]Music. Culture. News. Sports. Fashion. Lifestyle. #MoreThanAMagazine. #TheSOURCE IG: @thesource Check Our Sister @HERSource.[SEP]Worldwide (online & offline)
1255794736759140352,-0.3620960044178829,-0.2577169986351528,-0.32807916072868276,-0.07913482904989376,0.0,0.0,"hi everything!! :) ok, hi everyone! jadi, berikut merupakan sedikit informasi untuk mengetahui what is covid-19? se…[SEP]choc0onut[SEP]hi!!!! this account contain do anything what make i'm happy🥰[SEP]halu village"
672632899921833984,0.1924538762188313,0.05386425291689024,-0.3153804448719878,0.5505449398099295,0.0,1.0,"Why Have There Been More Mass Shootings Under Obama than the 4 Previous Presidents Combined?[SEP]BlissTabitha[SEP]Learning to live under a regime that hates freedom. Proud member of the #LGBFJB community! On GETTR *Hardly ever checks mentions. 🚫 DMs. I won't see them.[SEP]Arizona, USA"
1246818494995447809,-0.3483012312677159,-0.2450510941005169,-0.32688228772072364,0.011132717640174955,0.0,0.0,"What are the symptoms of COVID-19? The most common symptoms of COVID-19 are: fever, tiredness, dry cough, and bod…[SEP]Harunzy_[SEP]A Host | Son Of Grace | Meteorologist | Social Media Publicist |... @blaqbonez FC 😎✌🏼[SEP]"
1237315523773333504,-0.3620960044178829,-0.27798244589057025,-0.32807560213698417,-0.08055951634470065,0.0,0.0,"How does COVID-19 spread? People can catch COVID-19 from others who have the virus. The disease can spread from per…[SEP]molabus01[SEP]son|| muslim|| microbiologist|| entrepreneur|| financial freedom and peace advocate|| die hard gunner 💪[SEP]Ilorin, Nigeria"
525291306000846848,0.07381882712739495,-0.022131174290925135,0.11016793103744978,-0.07705382513613086,1.0,0.0,"This cartoon is the perfect tribute to Nathan Cirillo #OttawaShooting[SEP]Independent[SEP]News, comment and features from The Independent. Get the app: Telegram:[SEP]London, England"
1248595704240619523,-0.32071168496738184,-0.15132340054421126,-0.067803289414921,-0.07013848905347266,1.0,0.0,"5G mobile networks do not spread COVID-19 – WHO[SEP]daily_trust[SEP]Official Twitter handle of Daily Trust Newspapers, the most trusted news outlet in Nigeria[SEP]Abuja, Nigeria"
1235494521753997312,-0.3620960044178829,-0.27798244589057025,-0.32771262578372795,-0.037994982447042795,0.0,0.0,"12. What can I do to protect myself and prevent the spread of disease? Protection measures for everyone! Stay aw…[SEP]brianwairimu[SEP]Full of Self Drive and Determination| Agribusiness and Food Security| LAIKIPIA FARMER. | Student- Food Science and Technology @DeKUTKenya. ●[SEP]Laikipia,Kenya"
524925987239120897,-0.06688785900430867,-0.2577169986351528,-0.29935005684734967,-0.07844649698611064,1.0,0.0,Soldier shot at National War Memorial in Ottawa #cdnpoli #hw[SEP]CBCPolitics[SEP]The CBC's Parliamentary Bureau on Twitter (photo: Patrick Morrell/CBC)[SEP]Ottawa
387030572779847680,-0.006190857143573777,-0.19945383777582767,-0.30693199232036544,-0.062118620124278746,0.0,1.0,Non-essential services shutdown? Can someone explain to me how is essential while is not?[SEP]th3j35t3r[SEP]Cyber Minuteman ● Listed in TIME Mag Most Influential Ppl Online ● My laptop is exhibited in the Spy Museum DC ● Cameo role #MrRobot ● Creator:[SEP]
1236192572575485952,-0.3620960044178829,-0.27798244589057025,-0.3280810586442553,-0.08158401057916854,0.0,0.0,"The Coronavirus Outbreak Answers to your most common questions: Updated March 2, 2020 What is a coronavirus? It is…[SEP]Dew95123129[SEP]I'm different[SEP]Sudan"
407212665350942720,-0.03929831270397463,-0.10065978240566768,0.7904311670132625,-0.0396597855780531,1.0,0.0,'Fast and Furious' Cast Mourns Paul Walker's Death[SEP]mashable[SEP]Mashable is for superfans. We're not for the casually curious. Obsess with us.[SEP]
514495841600811009,0.27798146974986687,-0.022131174290925135,1.9221665263241243,-0.07521293705857139,1.0,1.0,iPhone 6 owners claim it's bending in their pockets[SEP]TIME[SEP]News and current events from around the globe. Subscribe:[SEP]
1255068286141829120,-0.3565780951578161,-0.20958656140353638,-0.32795828723065396,-0.07361216481721532,0.0,0.0,"Plagiarism is the new virus, what is covid-19?[SEP]aaliyamotala1[SEP]Wits 🏛[SEP]Sandton, Gauteng"
1239374019633217536,-0.3620960044178829,-0.27798244589057025,-0.328074297320028,-0.08049548545504641,0.0,1.0,MISCONCEPTIONS  1.) COVID-19 is just like the flu/another strain of the flu.  2.) COVID-19 is not as infectious n…[SEP]Garcialabs[SEP]MS1 | MD-PhD Student UWSMPH | IU Alumn | House-Plant Entusiast |Cat Dad[SEP]
1254538699414609920,0.040711371566994094,0.31731506723731684,1.9221665263241243,-0.07521293705857139,1.0,0.0,What are the symptoms of COVID-19? Is COVID-19 airborne? Here are the answers to your biggest questions about the c…[SEP]TIME[SEP]News and current events from around the globe. Subscribe:[SEP]
1250220791544705025,-0.3620960044178829,-0.27798244589057025,-0.3280353900507901,-0.04526248842279934,0.0,0.0,"15. Drinking alcohol does not protect you against COVID-19 and can be dangerous[SEP]ucoptempe[SEP]#prinsip Rukun Negara #prinsip dalam hidup[SEP]Bera, Pahang"
1242485242046205955,-0.3620960044178829,-0.27798244589057025,-0.32807299250307187,-0.07127503734483547,0.0,0.0,"Cold weather and snow CANNOT kill the new coronavirus. There is no reason to believe that cold weather can kill the…[SEP]eric_tablizo[SEP]I'm Eric Bernard R Tablizo and I'm a transfery from SMACV last year. I usually study in the CDSC when I was in Grade 1 to Grade 5 charity[SEP]Valenzuela City, National Capi"
1253157289587929089,-0.3620960044178829,-0.2703829031697887,-0.32783693925373203,-0.015440101566335785,0.0,1.0,Saying covid-19 is just like the flu #IsAMassiveUnderstatement[SEP]SanjiTill[SEP]98% Chimpanzee[SEP]Canada
1235014618910728196,-0.3620960044178829,-0.27798244589057025,-0.32699367164088955,-0.07887870549127679,0.0,0.0,"#Editorial: What is a #coronavirus? How dangerous is it? What should you do? Here's a look at facts vs. falsehoods…[SEP]mailtribune[SEP]The longest-running & most trusted news organization in Southern Oregon. In-depth reporting on local news, sports & lifestyle.[SEP]Medford, OR"
1226224930548834306,-0.31795273033734844,-0.21465292321739074,-0.23632194135805057,-0.052754102512345746,1.0,0.0,"Do vaccines against pneumonia protect you against the new coronavirus? NO. Here are @WHO myth-busters on the…[SEP]UNGeneva[SEP]🇺🇳 Working for peace, rights and wellbeing.[SEP]Geneva, Switzerland"
616421546702336000,0.057265099347194516,0.205855107332521,0.7904405379714021,-0.0396597855780531,1.0,0.0,"Woah, nature.[SEP]mashable[SEP]Mashable is for superfans. We're not for the casually curious. Obsess with us.[SEP]"
510931521306243072,0.26142774196966645,0.08932878561387074,2.2128866240982163,-0.07932692171885648,1.0,0.0,"UPDATE: UK Prime Minister David #Cameron describes apparent beheading of David #Haines as 'an act of pure evil'[SEP]FoxNews[SEP]Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos.[SEP]U.S.A."
544350712365207552,-0.0862005414145425,-0.16145612417191998,-0.30267140909936696,0.14249208776585393,1.0,0.0,"#BREAKING Reports two customers and an employee have escaped the #SydneySiege[SEP]dailytelegraph[SEP]Follow for breaking news in Sydney. NRL News, Sport, Entertainment and Business. We'll retweet our journalists here too[SEP]Sydney, Australia"
1249603458132594689,-0.3538191405277827,-0.26278336044900713,-0.3185770091751079,-0.021923229143827862,0.0,0.0,How effective are thermal scanners in detecting people infected with the new coronavirus? #GautengCOVID19…[SEP]GP_CommSafety[SEP]Towards a safer Gauteng[SEP]25 Pixley Ka Isaka Seme Street
1252780892910751744,-0.3620960044178829,-0.27798244589057025,-0.3280618422490829,-0.07071476706036084,0.0,0.0,"@helenduncangavi @alexismadrigal @jackmurphylive 45,000 people died last year in the US in 7 weeks and that hasn't…[SEP]leappoffo[SEP]poffo[SEP]District of Columbia, USA"
507242819623587841,0.043470326197027495,0.010800177499128193,0.22316685873585845,-0.06985035005002856,1.0,0.0,"BREAKING: Tesla to choose Nevada for gigafactory, sources tell CNBC.[SEP]CNBC[SEP]First in business worldwide.[SEP]Englewood Cliffs, NJ"
1235493800426037248,-0.3620960044178829,-0.27798244589057025,-0.32771262578372795,-0.037994982447042795,0.0,0.0,"9. Can the virus that causes COVID-19 be transmitted through the air? Studies to date suggest that the virus that…[SEP]brianwairimu[SEP]Full of Self Drive and Determination| Agribusiness and Food Security| LAIKIPIA FARMER. | Student- Food Science and Technology @DeKUTKenya. ●[SEP]Laikipia,Kenya"
519965814175567872,-0.08068263215447569,-0.1107925060333764,-0.18129579378192412,-0.0786706050999005,1.0,1.0,A vandal painted a brilliantly simple penis on a $2 Million Bugatti Veyron ([SEP]digg[SEP]Curating the chaos of the Internet. Find something great? 📲 tips@digg.com[SEP]The Interwebs
1239811802289958913,-0.3620960044178829,-0.27798244589057025,-0.3280760766158773,-0.08307272876362969,0.0,0.0,"Can spraying alcohol or chlorine all over your body kill the new coronavirus? Do vaccines against pneumonia protec…[SEP]themountica[SEP]India's Premium Packaged Drinking Water | By @jazaabeverages | Vocal For Local | @makeinindia | Policy[SEP]Mountica, Bandipur J&K 193502"
1239327563958439936,-0.3620960044178829,-0.27291608407671586,-0.32787964235411515,-0.06045381699326843,0.0,0.0,Should I wear a mask to protect myself? Only wear a mask if you are ill with COVID-19 symptoms (especially coughin…[SEP]mugabo_robert[SEP]Let no one think that flexibility and a predisposition to compromise is a sign of weakness or sell-out. ~President @PaulKagame | Psalm 115:15-16[SEP]Rwanda
501774615837163521,0.5152515679327396,0.010800177499128193,0.6258885295749675,-0.07018651222071333,0.0,1.0,"List of overnight arrests in #Ferguson much higher than officials reported via @FergusonUnity[SEP]YourAnonNews[SEP]We are Anonymous, we are legion, we do not forgive, we do not forget. Expect us. Prepared to go forward w/it. Here live. Not a cat. #Anonymous #HackThePlanet[SEP]The Interwebs"
520284654755381249,-0.06136994974424186,-0.17412202870655588,0.7904405379714021,-0.0396597855780531,1.0,1.0,"Report: Amazon plans to open its first physical store, in New York[SEP]mashable[SEP]Mashable is for superfans. We're not for the casually curious. Obsess with us.[SEP]"
1240697724581728256,-0.3565780951578161,-0.27291608407671586,-0.3260238367833005,-0.07113096784311342,1.0,0.0,"#COVID19 myth buster: How effective are thermal scanners in detecting people infected with the new coronavirus?[SEP]UNICEFJamaica[SEP]We support government & non-governmental partners to promote & fulfill the rights of children. #foreverychild[SEP]Kingston, Jamaica"
1223585691445223430,-0.3620960044178829,-0.27798244589057025,-0.32802696805043674,-0.07900676727058527,0.0,0.0,"Q: Are antibiotics effective in preventing and treating the new #coronavirus (2019-nCoV)? A: No, antibiotics do no…[SEP]CaribCardiac[SEP]The Professional and Academic Home of Caribbean Cardiac Medicine and Science.[SEP]The Caribbean"
1229723465088892928,0.9980686281885853,1.4344478471922029,0.9923149374829249,-0.05547541532265106,1.0,0.0,"FACT: Cold weather and snow cannot kill the new #coronavirus #COVID19 #KnowtheFacts[SEP]WHO[SEP]We are the #UnitedNations’ health agency - #HealthForAll. ▶️ Always check our latest tweets on #COVID19 for updated advice/information.[SEP]Geneva, Switzerland"
407162181059612672,-0.031021448813874416,0.02093290112683691,-0.07498606951907823,-0.06501601788113323,1.0,0.0,"Paul Walker died at the age of 40 Saturday. Our hearts go out to his family and friends:[SEP]usweekly[SEP]Your trusted source for the latest celebrity news, photos, videos and more![SEP]"
562313802369073153,0.024157643786793668,0.1425255846593415,1.7417621781077042,-0.07570917645339177,1.0,0.0,"Annual simulated 'Madden' game made several accurate #SB49 predictions, including final score:[SEP]ABC[SEP]All the news and information you need to see, curated by the @ABC News team. Watch full ABC News broadcasts on @Hulu:[SEP]New York City / Worldwide"
1259873297371725825,-0.3593370497878495,-0.275449264983643,-0.3279345632859967,-0.07257166286033387,0.0,0.0,"""Spraying and introducing bleach or another disinfectant into your body WILL NOT protect you against COVID-19 and c…[SEP]cjorgaz[SEP]Periodista de @bbcmundo Antes #Economía y #Finanzas en @abc_es @dowjones @fundssociety[SEP]London, England"
1251809538199732227,0.6945836188849108,1.4319146662852755,-0.25736970643825396,0.5254768465102934,1.0,0.0,How can I grocery shop safely in the time of #COVID_19 ? #FlattenTheCurve #SocialDistancing[SEP]DrZweliMkhize[SEP]Former ANC Treasurer General Current Minister of Health[SEP]
1261905488448552960,-0.3593370497878495,-0.275449264983643,-0.3280814145034252,-0.08124784840848377,0.0,0.0,"Regarding the results of Non Executive Post - Technician 1, Total Vacancies were 75 out of that only 22 candidates…[SEP]RAHULDJ_2011989[SEP][SEP]India"
1225015920684302336,0.007603916006593244,0.205855107332521,0.9923215801874289,-0.05547541532265106,1.0,0.0,"@WHOWPRO @WHOSEARO @WHO_Europe @pahowho @WHOEMRO @WHOAFRO Q: Can #2019nCoV be caught from a person who presents no…[SEP]WHO[SEP]We are the #UnitedNations’ health agency - #HealthForAll. ▶️ Always check our latest tweets on #COVID19 for updated advice/information.[SEP]Geneva, Switzerland"
553586897168392192,0.6366455716542094,-0.09306023968488615,-0.2883509243859013,-0.0655602804431943,1.0,0.0,"#BREAKING : Both Charlie Hebdo suspects killed as police storm building (police sources)[SEP]France24_en[SEP]🌍 The French international news channel live 24/7 from Paris - Follow us for top stories on #business, #politics and #sports - 🔴 Breaking Alerts: @BreakingF24[SEP]Paris, France"
407205009676587009,-0.08068263215447569,-0.03986344063941539,-0.2774154907158577,4.284634331776403,1.0,0.0,The sudden tragic death of #PaulWalker reminds us that we shouldn't take even a moment for granted bc it can be over in a blink #sosad[SEP]gimmemotalk[SEP]Actress / Speaker / Host[SEP]Global
1234517760383815681,-0.3620960044178829,-0.27798244589057025,-0.3278287544928253,-0.02670953814548251,0.0,0.0,What are the symptoms of COVID-19?[SEP]jedgarnaut[SEP]Elected Official || Jeopardy Silver Medalist || Amazon Top Reviewer || Multiple Advanced Degrees || Incredibly Humble[SEP]Brookfield
1257492574140379136,-0.3620960044178829,-0.27798244589057025,-0.3280810586442553,-0.08328082915500598,0.0,0.0,"@kbssidhu1961 Good morning sir. By when can we expect the results of these 6018 cases?[SEP]JASS_PERFECT[SEP]Electronics Engineer, Basketball Player, Humerous, Jovial.....Dog lover and adventure freak.... Fun luvin guy....[SEP]Chandigarh"
1238978947863523330,-0.3565780951578161,-0.26531654135593435,-0.3276161879486962,-0.0396597855780531,1.0,0.0,What are the symptoms of COVID-19? Please use this as a guide! Visit #COVID19 #Symptoms[SEP]andoconmando39[SEP]State Representative for House District 39 • Husband & Father • Firefighter/Paramedic/Flight Paramedic • Aviator • @UTRGV MPA grad #AndoConMando #RGV #TxLege[SEP]Texas
1247278612761501705,-0.3620960044178829,-0.27798244589057025,-0.32788284508664384,-0.04065226436769387,0.0,0.0,"@attachedstring @ReneeFiredup @Christi72002967 @Passion_Comp3 @RepGalonski @realDonaldTrump But SARS and MERS is no…[SEP]sturgeon_sue[SEP]Beauty is in the eye of the beholder, show your inner beauty, be kind. No lists[SEP]"
1236283360579813376,-0.3620960044178829,-0.27798244589057025,-0.3279223454544982,-0.07148313773621175,0.0,0.0,"Cold Weather and Snow cannot kill the new Coronavirus @WHO #COVID19[SEP]CianSOBrien[SEP]Emergency Management Officer HSE South (Cork & Kerry)| Public Health | @stjohnie volunteer |@phecc Tutor & Examiner| RT/follow≠endorse! personal acc[SEP]Cork, Ireland"
1251951403590995968,-0.3620960044178829,-0.27798244589057025,-0.3278675431423399,-0.07177127673965585,0.0,0.0,"Because this is a risk, however, it is another reason to clean hands regularly, after using the bathroom and before…[SEP]COfficialAremo[SEP]| 𝐀𝐠𝐫𝐢𝐛𝐢𝐳 𝐂𝐨𝐧𝐬𝐮𝐥𝐭𝐚𝐧𝐭 | 𝐃𝐞𝐬𝐢𝐠𝐧𝐞𝐫 | 𝐏𝐫𝐨𝐠𝐫𝐞𝐬𝐬𝐢𝐯𝐞 𝐂𝐡𝐚𝐩 | 𝐑𝐞𝐜𝐞𝐩𝐭𝐢𝐯𝐞 𝐏𝐨𝐥𝐢𝐭𝐢𝐜𝐢𝐚𝐧 | 𝐒𝐚𝐠𝐞 | 𝐓𝐞𝐜𝐡𝐢𝐞[SEP]ɴɪɢᴇʀɪᴀ"
1244879496940937216,-0.3538191405277827,-0.26531654135593435,-0.3280829565598279,-0.08350493726879582,0.0,0.0,MYTHBUSTER: Can eating garlic help prevent infection with the new coronavirus? Garlic is a healthy food that may ha…[SEP]ForSnehadeep[SEP]The principal goals of Snehadeep assistance with personal development to both the visually impaired and physically challenged://snehadeep.org/[SEP]
1245276804929269760,-0.3620960044178829,-0.27798244589057025,-0.32807192492556225,-0.07309991769998138,0.0,0.0,Is COVID-19 airborne? ❤❤❤❤❤❤❤❤❤ The virus that causes COVID-19 is mainly transmitted through droplets generated whe…[SEP]hbbiazin[SEP]Working @AAU[SEP]Ethiopia
1249259653298401281,-0.3620960044178829,-0.27798244589057025,-0.32807821177089647,-0.08345691410155515,0.0,0.0,@psepjtem @GosinJ @yourbabazg what is covid-19？I come from China hhhha[SEP]hhhh08231707[SEP]哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈[SEP]
1255972449553915906,-0.3620960044178829,-0.275449264983643,-0.32807382284113484,-0.08004726922746672,0.0,0.0,"@dedalos_gl @petropouliotiz Does WHO recommend routine wearing masks for healthy people during the 2019 nCoV outbre…[SEP]Comrade_Cheapra[SEP]Εναλλακτικός ψαγμένος προβληματισμένος συνειδητοποιημένος καραφλομαλλιάς με φουλάρι, αναγνώστης Αυγής και Ελεύθερης Ώρας[SEP]Hellas"
677099574855639044,-0.07516472289440888,-0.07532797333639589,1.7417621781077042,-0.07570917645339177,1.0,1.0,"Plumber suing car dealership for $1M after truck he traded in ends up in hands of ISIS:[SEP]ABC[SEP]All the news and information you need to see, curated by the @ABC News team. Watch full ABC News broadcasts on @Hulu:[SEP]New York City / Worldwide"
613114185505996802,-0.0889594960445759,-0.12092522966108513,1.5440328262066991,0.02569974503651518,1.0,1.0,"GOP candidates, lawmakers return donations made by leader of racist group cited in Dylann Roof's manifesto:[SEP]AP[SEP]News from The Associated Press, and a taste of the great journalism produced by AP members and customers.[SEP]Global"
1248793918940090368,-0.3620960044178829,-0.27798244589057025,-0.3280763138553239,-0.08127986385331089,0.0,0.0,What are the symptoms of covid-19? Are superpower listed because I can hear my gf eat chips 3 doors down now.…[SEP]benkillenit[SEP]Survivor of the crypto crash of 2018 and 22.[SEP]
1240857808511193088,-0.15517440716537761,-0.1259915914749395,-0.2999366313790006,-0.06357532286391276,1.0,0.0,"#KnowTheFacts on #COVID19. Taking a hot bath does not prevent the new #coronavirus disease. The best way to protec…[SEP]WHOWPRO[SEP]World Health Organization @WHO in the Western #Pacific Region, 🏠 to 1.9B in #Asia & #Oceania. See new tweets for updated #COVID19 advice. ➡️ RD @takeshi_kasai[SEP]Manila, Philippines"
1278402935542734850,-0.3620960044178829,-0.27798244589057025,-0.3277332656155798,-0.051969724114081274,0.0,0.0,@_sh4 NY/NJ/CT continue to trend down in daily new cases even as many other states have either stopped their downwa…[SEP]BurntOutCase[SEP]First generation Indian-American immigrant.[SEP]
1262449052534349831,-0.3620960044178829,-0.275449264983643,-0.32805792779821447,-0.08201621908433468,0.0,0.0,@ramzpaul What is wrong with this guy? We have PLENTY of testing. So much testing that sites shut down from lack…[SEP]ReedRothchild12[SEP]Red Pill/Civic Nationalist/Skeptic[SEP]
553960736964476928,0.3000531067901341,-0.20198701868275484,-0.3189443744581256,0.005369937571293107,0.0,1.0,"Police Chief Helric Fredou, one of the police officers investigating the case #CharlieHebdo, commits suicide.[SEP]vtchakarova[SEP]Director @aies_austria I Chief Strategic Foreseer I I coined #Dragonbear I #geopolitics I #GlobalSystem I #realpolitik I Vi Veri Veniversum Vivus Vici[SEP]Vienna"
1224314575639785474,-0.3510601858977493,-0.2678497222628615,-0.3263483803462119,-0.06402353909149247,1.0,0.0,Are antibiotics effective in preventing and treating the new #coronavirus #2019nCoV ?[SEP]IFRC_MENA[SEP]الإتحاد الدولي لجمعيات #الصليب_الأحمر و #الهلال_الأحمر في الشرق الأوسط وشمال أفريقيا. أكبر شبكة إنسانية في العالم. سويا #لا_يمكن_إيقافنا[SEP]Middle East and North Africa
1267489635313352704,-0.3620960044178829,-0.275449264983643,-0.32800443030301235,-0.07931091399644292,0.0,0.0,@tumisangndlovu when can we expect the results of today's alcohol spending and how did SAB perform? #PowerBusiness[SEP]RealAbelKekana[SEP]Politics and sports fanatic. Not here to nurse anyone's feelings.RT aren't endorsements. 2 Corinthians 11:4🙏🙏🙏[SEP]Mmakau
1242069490784854016,-0.3620960044178829,-0.27798244589057025,-0.32807394146085816,-0.08134389474296513,0.0,0.0,4. The new coronavirus CANNOT be transmitted through mosquito bites.[SEP]pepesikanteri[SEP]I’m young dumb and broke instead of young wild and free[SEP]
524936872666353664,2.893470459021534,0.10199469014850664,-0.1501769769552646,-0.07769413403267329,1.0,0.0,"More shots fired just off Parliament Hill. Police telling everyone to take cover.[SEP]CBCAlerts[SEP]Breaking national and international news alerts from CBC News, Canada's TV, radio, online and social media news leader.[SEP]Toronto"
1250066794066444290,1.5664132819754666,3.7979056333552608,0.16071523510173094,-0.08086366307055831,1.0,0.0,"“We will have some small bottles of Hennessy in the food packs that we will be giving to our people…” - Nairobi Gov…[SEP]citizentvkenya[SEP]Kenya's Premier TV Station. Breaking News / Entertainment / Your Favorite Local TV Shows. Follow us on[SEP]Nairobi, Kenya"
663817239896821760,3.059007736823538,4.172816407580483,0.42095125018846846,-0.03668234920913081,1.0,1.0,"For everyone who thinks Starbucks red cups are ruining Christmas[SEP]BuzzFeed[SEP]Brb, taking quizzes 📈 some links may be affiliate 👍 chris evans puppy interview when 🐶[SEP]New York"
436160836524965891,0.2365971502993658,-0.15892294326499282,6.537162349656097,-0.06584841944663838,1.0,0.0,"Nestlé USA has issued a recall of Hot Pockets. See the varieties affected:[SEP]CNN[SEP]It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app[SEP]"
1242836826399870984,-0.3620960044178829,-0.275449264983643,-0.3280715690663924,-0.0812318406860702,0.0,0.0,What is a coronavírus?? A miserable pile of gripezinha!![SEP]_Diomore[SEP]Are you hiding or have I abandoned you? @Thaiscondidaxxx[SEP]
499683602452717569,1.7981654708982726,0.9227453039929127,-0.3272055264666789,0.0025525784265064263,0.0,0.0,Confirmed: this is irrelevant. RT @ksdknews: Confirmed: #MikeBrown had no criminal record. #Ferguson[SEP]nealcarter[SEP]Principal of @NuViewConsult. The only black/disabled owned political consulting firm. Host of @TheBanterPubFC #Birdland #GGMU #DCAboveAll[SEP]United States
528607634099015680,0.20900760399903176,0.35277959993429736,0.7587797476290474,-0.07396433471031365,1.0,0.0,#AnimalOfTheDay: The First Afghan Fanged Deer Was Seen in More Than 60 Years![SEP]Discovery[SEP]We'll bring the 🌍 to you.[SEP]United States
1223614129832775682,0.40765233736143686,0.8594157813197332,-0.2999366313790006,-0.06357532286391276,1.0,0.0,"@WHOPhilippines @WHO_Mongolia @takeshi_kasai @DOHgov @KKMPutrajaya @KoreaCDC @WHOKobe @AMRCRC_JAPAN @MHLWitter…[SEP]WHOWPRO[SEP]World Health Organization @WHO in the Western #Pacific Region, 🏠 to 1.9B in #Asia & #Oceania. See new tweets for updated #COVID19 advice. ➡️ RD @takeshi_kasai[SEP]Manila, Philippines"
1244372697674629122,-0.3593370497878495,-0.27291608407671586,-0.3280828379401046,-0.08315276737569749,0.0,0.0,"Myths about the Corona Virus 1. Taking ice cream and other cold foods do not facilitate or aid the onset of the di…[SEP]Hygeeinitiative[SEP]We are creating an interesting, engaging, and functional learning experience for every child[SEP]Abuja, Nigeria"
